budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,release_year,genres_parsed,production_countries_parsed
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",,11065,"[{""id"": 572, ""name"": ""sex""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 5490, ""name"": ""girlfriend""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7548, ""name"": ""columbine""}, {""id"": 8635, ""name"": ""high school sports""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 160910, ""name"": ""xenophobia""}]",en,O,"Hot young stars, a hip, driving soundtrack, plus a provocative tale of jealousy and betrayal combine to create this controversial modern-day version of Shakespeare's classic, ""Othello."" O is Odin James (Mekhi Phifer), the school's star basketball player and future NBA hopeful. Even though he's the only black student at the elite Palmetto Grove Academy...",4.146752,"[{""name"": ""FilmEngine"", ""id"": 816}, {""name"": ""Chickie The Cop Production"", ""id"": 15700}, {""name"": ""Daniel Fried Productions"", ""id"": 53732}, {""name"": ""Rhulen Entertainment"", ""id"": 53733}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-08-31,16017403,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Trust. Seduction. Betrayal.,O,5.8,75,2001.0,"['Drama', 'Romance', 'Thriller']",['United States of America']
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,13994,"[{""id"": 1326, ""name"": ""infidelity""}, {""id"": 4663, ""name"": ""lovers""}, {""id"": 11935, ""name"": ""working class""}, {""id"": 14512, ""name"": ""new york city""}]",en,Romance & Cigarettes,"Down-and-dirty musical love story set in the world of the working class. Nick is an ironworker who builds and repairs bridges. He's married to Kitty, a dressmaker, a strong and gentle woman with whom he has three daughters. He is carrying on a torrid affair with a redheaded woman named Tula. Nick is basically a good, hardworking man driven forward by will and blinded by his urges.",4.056774,"[{""name"": ""United Artists"", ""id"": 60}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-09-13,2945242,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,,Romance & Cigarettes,6.0,33,2005.0,"['Comedy', 'Music', 'Romance']",['United States of America']
11000000,"[{""id"": 18, ""name"": ""Drama""}]",,1590,"[{""id"": 766, ""name"": ""beethoven""}, {""id"": 187056, ""name"": ""woman director""}]",en,Copying Beethoven,"A fictionalised exploration of Beethoven's life in his final days working on his Ninth Symphony. It is 1824. Beethoven is racing to finish his new symphony. However, it has been years since his last success and he is plagued by deafness, loneliness and personal trauma. A copyist is urgently needed to help the composer. A fictional character is introduced in the form of a young conservatory student and aspiring composer named Anna Holtz. The mercurial Beethoven is skeptical that a woman might become involved in his masterpiece but slowly comes to trust in Anna's assistance and in the end becomes quite fond of her. By the time the piece is performed, her presence in his life is an absolute necessity. Her deep understanding of his work is such that she even corrects mistakes he has made, while her passionate personality opens a door into his private world.",5.062687,"[{""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Anomaly Entertainment"", ""id"": 739}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-10,0,104.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,,Copying Beethoven,6.2,42,2006.0,['Drama'],"['Germany', 'United States of America']"
10800000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",,11917,"[{""id"": 8636, ""name"": ""blood splatter""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 18058, ""name"": ""pig mask""}, {""id"": 234356, ""name"": ""nazi""}, {""id"": 234766, ""name"": ""jigsaw""}, {""id"": 234767, ""name"": ""swastika tattoo""}]",en,Saw V,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.",32.943848,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Twisted Pictures"", ""id"": 2061}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-10-23,113857533,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You Won't Believe How It Ends,Saw V,5.9,820,2008.0,"['Horror', 'Thriller', 'Crime']",['United States of America']
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.sonyclassics.com/jindabyne/,4657,"[{""id"": 1415, ""name"": ""small town""}, {""id"": 1495, ""name"": ""fishing""}, {""id"": 3230, ""name"": ""male friendship""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 193459, ""name"": ""australian aborigine""}, {""id"": 209560, ""name"": ""aboriginal""}, {""id"": 209619, ""name"": ""aborigine""}]",en,Jindabyne,"Stewart Kane, an Irishman living in the Australian town of Jindabyne, is on a fishing trip in isolated hill country with three other men when they discover the body of a murdered girl in the river. Rather than return to the town immediately, they continue fishing and report their gruesome find days later. The story of a murder and a marriage - a film about the things that haunt us.",8.950864,"[{""name"": ""Australian Film Finance Corporation (AFFC)"", ""id"": 8724}, {""name"": ""The New South Wales Film and Television Office"", ""id"": 29052}, {""name"": ""RGM Films"", ""id"": 57625}, {""name"": ""April Films"", ""id"": 57626}, {""name"": ""Red Chair Films"", ""id"": 57627}, {""name"": ""Babcock & Brown"", ""id"": 57628}, {""name"": ""The Australian Film Finance Corporation"", ""id"": 57629}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2006-07-20,0,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Under the surface of every life lies a mystery,Jindabyne,5.7,25,2006.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",['Australia']
7400000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,14395,"[{""id"": 596, ""name"": ""adultery""}, {""id"": 34094, ""name"": ""extramarital affair""}]",hi,कभी अलविदा ना कहना,"Dev and Maya are both married to different people. Settled into a life of domestic ritual, and convinced that they are happy in their respective relationships, they still yearn for something deeper and more meaningful, which is precisely what they find in each other.",3.246903,"[{""name"": ""Yash Raj Films"", ""id"": 1569}, {""name"": ""Dharma Productions"", ""id"": 19146}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",2006-08-11,17000000,193.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,A Love.... That Broke All Relationships,Kabhi Alvida Naa Kehna,6.1,42,2006.0,"['Drama', 'Romance']",['India']
0,"[{""id"": 27, ""name"": ""Horror""}]",http://www.miramax.com/movie/darkness,11056,"[{""id"": 1452, ""name"": ""loss of child""}, {""id"": 2642, ""name"": ""solar eclipse""}, {""id"": 3358, ""name"": ""haunted house""}, {""id"": 18035, ""name"": ""family""}, {""id"": 18130, ""name"": ""psychopathy""}]",en,Darkness,"A teenage girl moves into a remote countryside house with her family, only to discover that their gloomy new home has a horrifying past that threatens to destroy the family.",6.340135,"[{""name"": ""V\u00eda Digital"", ""id"": 357}, {""name"": ""Filmax Entertainment"", ""id"": 7302}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Castelao Producciones"", ""id"": 7956}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-10-02,0,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A house. A past. A secret. Will you dare enter?,Darkness,5.6,112,2002.0,['Horror'],"['Spain', 'United States of America']"
10000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.warnerbros.com/land-women,13067,"[{""id"": 1326, ""name"": ""infidelity""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 40895, ""name"": ""illness""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 207583, ""name"": ""actress""}]",en,In the Land of Women,"After a bad breakup with his girlfriend leaves him heartbroken, Carter Webb moves to Michigan to take care of his ailing grandmother. Once there, he gets mixed up in the lives of the mother and daughters who live across the street.",12.792446,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Land Films Inc."", ""id"": 3323}, {""name"": ""Anonymous Content"", ""id"": 10039}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-04-16,17500000,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get ready to fall,In the Land of Women,5.8,160,2007.0,"['Romance', 'Comedy', 'Drama']",['United States of America']
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,25379,"[{""id"": 2217, ""name"": ""rain""}, {""id"": 156096, ""name"": ""butterfly""}, {""id"": 180550, ""name"": ""rainforest""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 192942, ""name"": ""insects""}, {""id"": 198518, ""name"": ""insectarium""}]",en,The Blue Butterfly,"Based on a true story, The Blue Butterfly tells the story of a terminally ill 10-year-old boy whose dream is to catch the most beautiful butterfly on Earth, the mythic and elusive Blue Morpho. His mother persuades a renowned entomologist to take them on a trip to the jungle to search for the butterfly, leading to an adventure that will transform their lives",1.985552,"[{""name"": ""Palpable Productions"", ""id"": 2893}, {""name"": ""Galafilm Productions"", ""id"": 20465}, {""name"": ""Global Arts Productions"", ""id"": 20466}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2004-02-20,0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Blue Butterfly,6.8,6,2004.0,"['Adventure', 'Drama', 'Family']",['Canada']
11000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 37, ""name"": ""Western""}, {""id"": 10749, ""name"": ""Romance""}]",,14877,[],en,September Dawn,"A story set against the Mountain Meadows Massacre, the film is based upon the tragedy which occurred in Utah in 1857. A group of settlers, traveling on wagons, was murdered by the native Mormons. All together, about 140 souls of men, women and children, were taken.",3.646848,"[{""name"": ""September Dawn"", ""id"": 2987}, {""name"": ""Voice Pictures"", ""id"": 2988}, {""name"": ""Black Diamond Pictures"", ""id"": 73675}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2007-05-17,0,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,September Dawn,5.0,16,2007.0,"['Drama', 'Action', 'History', 'Western', 'Romance']",['Canada']
10000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",,214,"[{""id"": 879, ""name"": ""brain tumor""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3407, ""name"": ""suffocation""}, {""id"": 157512, ""name"": ""mutilation""}, {""id"": 157513, ""name"": ""severed foot""}, {""id"": 157514, ""name"": ""famous theme""}, {""id"": 157515, ""name"": ""shot in the face""}]",en,Saw III,"Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scramble to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.",33.124871,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Twisted Pictures"", ""id"": 2061}, {""name"": ""Evolution Entertainment"", ""id"": 23019}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-10-27,163876815,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Suffering? You Haven't Seen Anything Yet...,Saw III,6.1,1071,2006.0,"['Horror', 'Thriller', 'Crime']",['United States of America']
28000000,"[{""id"": 35, ""name"": ""Comedy""}]",https://www.uphe.com/movies/bring-it-on,1588,"[{""id"": 2920, ""name"": ""cheerleader""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 11672, ""name"": ""cheerleading""}, {""id"": 40905, ""name"": ""cheering crowd""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Bring It On,"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",14.754281,"[{""name"": ""Beacon Communications"", ""id"": 919}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-08-25,90449929,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,May the best moves win.,Bring It On,5.8,568,2000.0,['Comedy'],['United States of America']
10000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",http://movies.break.com/saw4/,663,"[{""id"": 1445, ""name"": ""ice""}, {""id"": 4399, ""name"": ""victim""}, {""id"": 4424, ""name"": ""pain""}, {""id"": 6186, ""name"": ""games""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 11263, ""name"": ""electric chair""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 13006, ""name"": ""torture""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 189421, ""name"": ""female corpse""}]",en,Saw IV,"Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences.",29.244768,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Twisted Pictures"", ""id"": 2061}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-10-25,139352633,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You think it is over...but the games have just begun,Saw IV,5.9,903,2007.0,"['Horror', 'Thriller', 'Crime']",['United States of America']
10000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,11804,"[{""id"": 2564, ""name"": ""wheelchair""}, {""id"": 3667, ""name"": ""time""}, {""id"": 3769, ""name"": ""voice""}, {""id"": 5439, ""name"": ""inspector""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 6203, ""name"": ""loss""}, {""id"": 8506, ""name"": ""remote control""}, {""id"": 11441, ""name"": ""lifting person in air""}, {""id"": 11627, ""name"": ""paranormal phenomena""}, {""id"": 34079, ""name"": ""death""}, {""id"": 160178, ""name"": ""waterfront""}, {""id"": 172717, ""name"": ""audio cassette""}, {""id"": 172812, ""name"": ""logbook""}, {""id"": 172900, ""name"": ""electronic voice phenomena""}, {""id"": 172927, ""name"": ""near miss""}, {""id"": 172929, ""name"": ""bedridden""}]",en,White Noise,"An architect's desire to speak with his wife from beyond the grave using EVP (Electronic Voice Phenomenon), becomes an obsession with supernatural repercussions.",14.447723,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Brightlight Pictures"", ""id"": 1063}, {""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""The Movie Network (TMN)"", ""id"": 3388}, {""name"": ""Canadian Film or Video Production Tax Credit (CPTC)"", ""id"": 8582}, {""name"": ""Province of British Columbia Film Incentive BC"", ""id"": 11567}, {""name"": ""Corus"", ""id"": 11573}, {""name"": ""Gold Circle Films"", ""id"": 12026}, {""name"": ""White Noise UK Ltd."", ""id"": 55258}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-01-07,91196419,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The line separating the living from the dead has been crossed.,White Noise,5.6,261,2005.0,"['Drama', 'Horror', 'Thriller']","['Canada', 'United Kingdom', 'United States of America']"
6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,16781,"[{""id"": 9888, ""name"": ""spanking""}, {""id"": 10181, ""name"": ""based on play""}]",en,Madea's Family Reunion,"Based upon Tyler Perry's acclaimed stage production, Madea's Family Reunion continues the adventures of Southern matriarch Madea. She has just been court ordered to be in charge of Nikki, a rebellious runaway, her nieces, Lisa and Vanessa, are suffering relationship trouble, and through it all, she has to organize her family reunion.",5.882208,"[{""name"": ""Lions Gate Films"", ""id"": 35}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-02-24,57231524,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,Madea's Family Reunion,6.0,77,2006.0,"['Drama', 'Comedy', 'Romance']",['United States of America']
10000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,1970,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 428, ""name"": ""nurse""}, {""id"": 907, ""name"": ""japanese""}, {""id"": 6095, ""name"": ""house""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 172972, ""name"": ""old woman""}, {""id"": 172980, ""name"": ""catatonia""}, {""id"": 172992, ""name"": ""ghost child""}, {""id"": 172998, ""name"": ""remake of japanese film""}]",en,The Grudge,"American nurse, Karen Davis moves to Tokyo and encounters a vengeful supernatural spirit known as The Grudge that often possesses its victims. When a series of horrifying and mysterious deaths occur – with the spirit passing its curse onto each victim - Karen must find away to break the spell before she becomes the spirit's next victim.",35.695442,"[{""name"": ""Ghost House Pictures"", ""id"": 768}, {""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Senator International"", ""id"": 830}, {""name"": ""Colombia Pictures"", ""id"": 4154}, {""name"": ""Fellah Pictures"", ""id"": 4710}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-10-22,183474602,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,It never forgives. It never forgets.,The Grudge,5.8,865,2004.0,"['Horror', 'Mystery', 'Thriller']","['Japan', 'United States of America']"
10000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,8922,"[{""id"": 1583, ""name"": ""mass murder""}, {""id"": 4528, ""name"": ""song""}, {""id"": 5301, ""name"": ""brother""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,Jeepers Creepers,"A college-age brother and sister get more than they bargained for on their road trip home from spring break. When the bickering siblings witness a creepy truck driver tossing body bags into a sewer near an abandoned church, they investigate. Bad move! Opening a Pandora's Box of unspeakable evil, the pair must flee for their lives -- with a monstrous ""shape"" in hot pursuit.",23.316208,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""American Zoetrope"", ""id"": 70}, {""name"": ""Cinerenta Medienbeteiligungs KG"", ""id"": 995}, {""name"": ""Cinerenta-Cinebeta"", ""id"": 21784}, {""name"": ""VCL Communications"", ""id"": 21785}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-07-01,59217789,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What’s eating you?,Jeepers Creepers,6.1,720,2001.0,"['Horror', 'Thriller']","['Germany', 'United States of America']"
10000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,19405,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 8102, ""name"": ""elementary school""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10988, ""name"": ""based on tv series""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 210295, ""name"": ""classmates""}, {""id"": 224534, ""name"": ""recess""}]",en,Recess: School's Out,"Recess: School's Out is a 2001 animated film based on the Disney television series Recess. This film was produced by Walt Disney Pictures and was released theatrically nationwide on February 16, 2001.It's the most exciting time of year at Third Street Elementary-- the end of the School Year! But boredom quickly sets in for protagonist TJ Detweiler, as his friends are headed for Summer Camp. One day, while passing by the school on his bike, he notices a green glow coming from the school's auditorium. This is the work of the insidious ex-principal of Third Street, Phillium Benedict and his gang of ninjas and secret service look-alikes! Benedict is planning to get rid of Summer Vacation using his newly-acquired Tractor Beam, which he stole from the US Military Base in an effort to raise US Test Scores, and it's up to the Recess Gang to stop him! In the end.",5.699058,"[{""name"": ""Walt Disney Television Animation"", ""id"": 3475}, {""name"": ""Disney Toon Studio"", ""id"": 4254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-01-27,44460850,83.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Saving The World One Playground At A Time,Recess: School's Out,6.6,67,2001.0,"['Science Fiction', 'Animation', 'Comedy', 'Family']",['United States of America']
20000000,"[{""id"": 35, ""name"": ""Comedy""}]",,10426,"[{""id"": 5369, ""name"": ""guard""}, {""id"": 6490, ""name"": ""shopping mall""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 14964, ""name"": ""drug""}]",en,Friday After Next,Craig and Day Day have finally moved out of their parents houses and into their own crib. The cousins work nights at a local mall as security guards. When their house is robbed on Christmas Eve they team up to track him down.,7.499639,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-11-22,33526835,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,The party's back in the 'hood!,Friday After Next,6.0,100,2002.0,['Comedy'],['United States of America']
9000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,12182,"[{""id"": 6029, ""name"": ""concert""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 162914, ""name"": ""one night""}, {""id"": 223438, ""name"": ""based on young adult novel""}, {""id"": 234886, ""name"": ""secret location""}]",en,Nick and Norah's Infinite Playlist,"Nick cannot stop obsessing over his ex-girlfriend, Tris, until Tris' friend Norah suddenly shows interest in him at a club. Thus beings an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline, with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other.",20.452449,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Mandate Pictures"", ""id"": 771}, {""name"": ""Depth of Field"", ""id"": 1473}, {""name"": ""Screen Gems"", ""id"": 3287}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-10-03,32973937,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Every night has a soundtrack.,Nick and Norah's Infinite Playlist,6.4,379,2008.0,"['Comedy', 'Music', 'Romance']",['United States of America']
10000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,9034,"[{""id"": 331, ""name"": ""tattoo""}, {""id"": 2570, ""name"": ""rock star""}, {""id"": 4044, ""name"": ""groupie""}, {""id"": 6162, ""name"": ""past""}, {""id"": 18035, ""name"": ""family""}]",en,The Banger Sisters,"In the late '60s, the self-proclaimed belles of the rock 'n' roll ball, rocked the worlds of every music legend whose pants they could take off -- and they have the pictures to prove it. But it's been more than two decades since the Banger Sisters earned their nickname -- or even laid eyes on each other. Their reunion is the collision of two women's worlds; one who's living in the past, and one who's hiding from it. Together they learn to live in the moment.",6.015354,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-09-20,0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Some friendships last forever... like it or not.,The Banger Sisters,5.5,62,2002.0,"['Comedy', 'Drama']",['United States of America']
8500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://swimfan.film.ru/,20616,"[{""id"": 271, ""name"": ""competition""}, {""id"": 732, ""name"": ""coma""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2069, ""name"": ""bathing""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9016, ""name"": ""femme fatale""}, {""id"": 10456, ""name"": ""athlete""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 11827, ""name"": ""swimmer""}, {""id"": 15058, ""name"": ""swimming""}, {""id"": 156316, ""name"": ""troubled teen""}]",en,Swimfan,"Ben Cronin has it all: the admiration of his many friends, a terrific girlfriend, and he's on the fast-track to an athletic scholarship. Ben's rock-solid, promising future and romance are turned upside-down with the arrival of Madison Bell. Madison, the new girl in town, quickly sets her sights on the impressionable Ben. While their first few meetings are innocent enough, the obsessive and seductive Madison wants more ... much more.",4.844451,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Greenestreet Films"", ""id"": 2150}, {""name"": ""Cobalt Media Group"", ""id"": 18619}, {""name"": ""Furthur Films"", ""id"": 33433}, {""name"": ""Forrest Films"", ""id"": 89630}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-09-06,34411240,84.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,His biggest fan just became his worst nightmare.,Swimfan,5.0,70,2002.0,"['Drama', 'Thriller']",['United States of America']
